"Index","Probe_Id","Symbol"
"786","ILMN_1660882","CHRM4"
"787","ILMN_1737036","GGT7"
"788","ILMN_1808984","CXorf48"
"789","ILMN_1792777","GAS2L1"
"790","ILMN_1822974",""
"791","ILMN_1668442","C21orf42"
"792","ILMN_1763537","LCTL"
"793","ILMN_1868100",""
"794","ILMN_1841170",""
"795","ILMN_1778223","LOC643792"
"796","ILMN_1672846","LOC645396"
"797","ILMN_1771320","FLJ38717"
"798","ILMN_2091375","KRCC1"
"799","ILMN_1745620","KRCC1"
"800","ILMN_2161746","TRIP10"
"801","ILMN_1653826","FGF13"
"802","ILMN_1700432","ITPKB"
"803","ILMN_2311548","PTRH2"
"804","ILMN_1812364","LOC643266"
"805","ILMN_1878097",""
"806","ILMN_1842420",""
"807","ILMN_1801040","SPN"
"808","ILMN_1658017","SPN"
"809","ILMN_1917094",""
"810","ILMN_1870589",""
"811","ILMN_1686759","LOC641957"
"812","ILMN_1689136","LOC644962"
"813","ILMN_2330806","MYO18A"
"814","ILMN_1780560","MYO18A"
"815","ILMN_2136989","LOC642622"
"816","ILMN_1668334","LOC641834"
"817","ILMN_1896554",""
"818","ILMN_1902080",""
"819","ILMN_1713163","SMARCA5"
"820","ILMN_2352580","MBD1"
"821","ILMN_1866384",""
"822","ILMN_1741157","FLJ43980"
"823","ILMN_1893398",""
"824","ILMN_1681008","CGRRF1"
"825","ILMN_1727523","LOC644962"
"826","ILMN_1689897","LOC649292"
"827","ILMN_1799836","HOXA2"
"828","ILMN_2107068","HOXA2"
"829","ILMN_1759252","ADD1"
"830","ILMN_1903891",""
"831","ILMN_2245627","DRGX"
"832","ILMN_1672854","LOC653605"
"833","ILMN_1866563",""
"834","ILMN_1907139",""
"835","ILMN_1800270","GABRG2"
"836","ILMN_1710758","RNF20"
"837","ILMN_1775114","ENTPD3"
"838","ILMN_2087941","ENTPD3"
"839","ILMN_1676294","BVES"
"840","ILMN_1734306","OR52E4"
"841","ILMN_1757440","FAM69B"
"842","ILMN_1718446","FAM69B"
"843","ILMN_1798870","RBPJL"
"844","ILMN_1679797","ADARB1"
"845","ILMN_1697628","ADARB1"
"846","ILMN_1731165","SLC16A8"
"847","ILMN_1910998",""
"848","ILMN_1903095",""
"849","ILMN_1788625","EXOC5"
"850","ILMN_2206282","GEN1"
"851","ILMN_1680220","GEN1"
"852","ILMN_1705737","IMPDH2"
"853","ILMN_1814600","DEPDC1B"
"854","ILMN_2103685","DEPDC1B"
"855","ILMN_1839190",""
"856","ILMN_1708632","ZNF771"
"857","ILMN_2049766","NFE2L3"
"858","ILMN_1882270",""
"859","ILMN_1893555",""
"860","ILMN_2380850","SDCCAG3"
"861","ILMN_1803997","SDCCAG3"
"862","ILMN_1698849","CHRNA2"
"863","ILMN_2183216","TTRAP"
"864","ILMN_1785821","TTRAP"
"865","ILMN_2171102","MSL2"
"866","ILMN_1722634","NUCB1"
"867","ILMN_1759989","LOC400696"
"868","ILMN_1787815","TRIB3"
"869","ILMN_2342851","ARHGAP8"
"870","ILMN_1777031","PKLR"
"871","ILMN_1725172","PKLR"
"872","ILMN_1871423",""
"873","ILMN_1703487","LMO4"
"874","ILMN_2117171","LMO4"
"875","ILMN_1899915",""
"876","ILMN_1869109",""
"877","ILMN_1697810","TSPAN11"
"878","ILMN_2341524","TSPAN11"
"879","ILMN_1695187","GYPE"
"880","ILMN_1812163","GYPE"
"881","ILMN_1862566",""
"882","ILMN_1899453",""
"883","ILMN_1699790","LOC652022"
"884","ILMN_1713369","RPL13A"
"885","ILMN_1698735","HSP90AB2P"
"886","ILMN_1701603","ALPL"
"887","ILMN_1713249","PHF19"
"888","ILMN_1707218","LOC643369"
"889","ILMN_1767344","LOC340096"
"890","ILMN_2258471","SLC30A5"
"891","ILMN_1709728","SLC30A5"
"892","ILMN_1664153","SLC30A5"
"893","ILMN_1801842","PTX3"
"894","ILMN_1902912",""
"895","ILMN_2413527","VCL"
"896","ILMN_1878999",""
"897","ILMN_1880796",""
"898","ILMN_1817199",""
"899","ILMN_1894480",""
"900","ILMN_1819597",""
"901","ILMN_1748150","SAMD7"
"902","ILMN_1724427","OR6N2"
"903","ILMN_1866549",""
"904","ILMN_1878613",""
"905","ILMN_1855055",""
"906","ILMN_1827267",""
"907","ILMN_1658847","MGC61598"
"908","ILMN_1803728","SLC35E4"
"909","ILMN_1801435","LOC649596"
"910","ILMN_1893047",""
"911","ILMN_1675830","LOC644950"
"912","ILMN_1898136",""
"913","ILMN_1679342","LOC645342"
"914","ILMN_1803825","CXCL12"
"915","ILMN_1689111","CXCL12"
"916","ILMN_2242309","CACNG5"
"917","ILMN_1749402","CACNG5"
"918","ILMN_1655713","OR2M7"
"919","ILMN_1691127","VTN"
"920","ILMN_1786545","LOC642370"
"921","ILMN_1697115","FLJ12355"
"922","ILMN_1829623",""
"923","ILMN_1754272","GINS3"
"924","ILMN_1889804",""
"925","ILMN_1785058","MGC15885"
"926","ILMN_1865055",""
"927","ILMN_1670716","LOC642355"
"928","ILMN_1858756",""
"929","ILMN_1805833","LOC646508"
"930","ILMN_1884022",""
"931","ILMN_1802834","LOC649999"
"932","ILMN_1697493","WDFY3"
"933","ILMN_1691395","ZBTB11"
"934","ILMN_1914590",""
"935","ILMN_1712513","DDX11"
"936","ILMN_1728564","LOC643090"
"937","ILMN_1712325","LOC642509"
"938","ILMN_1660978","OR11G2"
"939","ILMN_1662619","TFPI"
"940","ILMN_1707124","TFPI"
"941","ILMN_1820772",""
"942","ILMN_1884665",""
"943","ILMN_1677959","LOC642397"
"944","ILMN_1872276","MMAB"
"945","ILMN_2131926","ZNF718"
"946","ILMN_2376313","MSMB"
"947","ILMN_1751146","LOC642245"
"948","ILMN_1809964","OR10J1"
"949","ILMN_1653678","DTX4"
"950","ILMN_1679482","TUBA3C"
"951","ILMN_1860678",""
"952","ILMN_1754009","KRTAP10-12"
"953","ILMN_1848916",""
"954","ILMN_1687265","NXF5"
"955","ILMN_1659991","SLC34A1"
"956","ILMN_1916036",""
"957","ILMN_1854730",""
"958","ILMN_2150187","KCTD18"
"959","ILMN_1798690","ADAMTSL3"
"960","ILMN_1677636","COMP"
"961","ILMN_1731804","LOC606724"
"962","ILMN_2125747","LOC606724"
"963","ILMN_1655529","LOC652803"
"964","ILMN_1751045","C20orf86"
"965","ILMN_2389155","UGP2"
"966","ILMN_1654340","UGP2"
"967","ILMN_2284181","UGP2"
"968","ILMN_1671969","UGP2"
"969","ILMN_2389151","UGP2"
"970","ILMN_1692199","RNF103"
"971","ILMN_2131493","VISA"
"972","ILMN_1693519","PRKG1"
"973","ILMN_1654653","KLC1"
"974","ILMN_1726901","KLC1"
"975","ILMN_1718253","TAS2R3"
"976","ILMN_1867546",""
"977","ILMN_1715715","CEBPA"
"978","ILMN_2278335","AKR1B15"
"979","ILMN_1775479","LOC650028"
"980","ILMN_1658206","C1orf102"
"981","ILMN_1677840","CNOT1"
"982","ILMN_1682501","CNOT1"
"983","ILMN_1911038",""
"984","ILMN_1792660","CAMSAP1L1"
"985","ILMN_1689257","MAEA"
"986","ILMN_1901555",""
"987","ILMN_1803801","LRRC38"
"988","ILMN_2344373","MVP"
"989","ILMN_1765945","DKFZp686J0529"
"990","ILMN_1903440",""
"991","ILMN_1670901","COX10"
"992","ILMN_1651544","HDAC8"
"993","ILMN_1785345","GPR84"
"994","ILMN_1851512",""
"995","ILMN_1830467",""
"996","ILMN_1893854",""
"997","ILMN_1783656","ODF4"
"998","ILMN_1774813","GPR173"
"999","ILMN_1676447","GPR173"
"1000","ILMN_2298028","GPR173"
"1001","ILMN_1911361",""
"1002","ILMN_1684439","MLF1"
"1003","ILMN_1706536","LOC440871"
"1004","ILMN_1868866",""
"1005","ILMN_1776846","OR52B4"
"1006","ILMN_1738607","LOC646350"
"1007","ILMN_1722527","LECT1"
"1008","ILMN_1697373","LOC388910"
"1009","ILMN_1796574","BEND4"
"1010","ILMN_1740094","BEND4"
"1011","ILMN_1850973",""
"1012","ILMN_1657147","LOC390282"
"1013","ILMN_1916186",""
"1014","ILMN_1740772","APBB3"
"1015","ILMN_2139125","LRFN5"
"1016","ILMN_1894355",""
"1017","ILMN_1752380","ZNF565"
"1018","ILMN_1773958","LOC642450"
"1019","ILMN_1817220",""
"1020","ILMN_1662962","COLEC10"
"1021","ILMN_1691789","SMNDC1"
"1022","ILMN_1736894","HNRNPA1L2"
"1023","ILMN_1681467","RAB11FIP4"
"1024","ILMN_1697088","ARMC5"
"1025","ILMN_1677166","LOC442382"
"1026","ILMN_1689635","FSCN3"
"1027","ILMN_1810593","LRRC7"
"1028","ILMN_1723642","LOC647193"
"1029","ILMN_1659327","LOC283683"
"1030","ILMN_1846110",""
"1031","ILMN_1659028","LOC649971"
"1032","ILMN_1727740","SYNCRIP"
"1033","ILMN_1885051",""
"1034","ILMN_1853176",""
"1035","ILMN_1711189","EXOSC10"
"1036","ILMN_1670796","EXOSC10"
"1037","ILMN_1862553",""
"1038","ILMN_1786213","LOC646198"
"1039","ILMN_2405324","IL28RA"
"1040","ILMN_1791889","C6orf25"
"1041","ILMN_1667402","LOC644763"
"1042","ILMN_1895568",""
"1043","ILMN_1727287","PHF20L1"
"1044","ILMN_1717854","TRMT11"
"1045","ILMN_1805481","TRMT11"
"1046","ILMN_1761148","TRMT11"
"1047","ILMN_1856564",""
"1048","ILMN_1727348","NMD3"
"1049","ILMN_1775011","NOL10"
"1050","ILMN_1870438",""
"1051","ILMN_1736923","LOC651936"
"1052","ILMN_1785455","LOC642397"
"1053","ILMN_1677091","LOC648600"
"1054","ILMN_1849615",""
"1055","ILMN_1699070","LOC651208"
"1056","ILMN_2364110","GBA"
"1057","ILMN_1755123","GBA"
"1058","ILMN_1915234",""
"1059","ILMN_1894397",""
"1060","ILMN_1712803","CCNB1"
"1061","ILMN_1819485",""
"1062","ILMN_2343332","TAF9"
"1063","ILMN_1722772","LOC651398"
"1064","ILMN_1690454","C3orf54"
"1065","ILMN_1774547","MPRIP"
"1066","ILMN_1743097","XRCC6"
"1067","ILMN_2166506","XRCC6"
"1068","ILMN_1845982",""
"1069","ILMN_1779547","HPSE"
"1070","ILMN_1652259","LOC644311"
"1071","ILMN_1670038","EXOC3L2"
"1072","ILMN_1816567",""
"1073","ILMN_1834788",""
"1074","ILMN_1653828","CHFR"
"1075","ILMN_2412024","JMJD6"
"1076","ILMN_1729165","TCEAL6"
"1077","ILMN_1665060","LOC643888"
"1078","ILMN_2316878","PTPRO"
"1079","ILMN_1893238",""
"1080","ILMN_1744647","CAND1"
"1081","ILMN_1902758",""
"1082","ILMN_1749846","OMD"
"1083","ILMN_2398294","TEPP"
"1084","ILMN_2289473","TEPP"
"1085","ILMN_1695263","SH2D5"
"1086","ILMN_1789162","MAB21L2"
"1087","ILMN_1704332","LOC654147"
"1088","ILMN_1663364","C8orf30A"
"1089","ILMN_1655904","ROR1"
"1090","ILMN_1665795","ROR1"
"1091","ILMN_1693986","WHAMML1"
"1092","ILMN_1661897","WHAMML1"
"1093","ILMN_1758390","WHAMML1"
"1094","ILMN_1741572","AKAP8"
"1095","ILMN_2123743","FCER1G"
"1096","ILMN_1810267","DNHD1"
"1097","ILMN_2320672","UNC45B"
"1098","ILMN_1839284",""
"1099","ILMN_1799848","ANKRD22"
"1100","ILMN_1688435","LOC155060"
"1101","ILMN_1849279",""
"1102","ILMN_1754017","C4orf21"
"1103","ILMN_1702309","LOC400968"
"1104","ILMN_1659895","MSN"
"1105","ILMN_1698770","C5orf33"
"1106","ILMN_2319000","MATK"
"1107","ILMN_2391900","SLC26A6"
"1108","ILMN_1785252","SLC26A6"
"1109","ILMN_1708922","ABL1"
"1110","ILMN_1854914",""
"1111","ILMN_1781654","C10orf93"
"1112","ILMN_2232084","ABCA11"
"1113","ILMN_1693438","FBXL12"
"1114","ILMN_1796743","LOC652335"
"1115","ILMN_1768466","LOC645010"
"1116","ILMN_1702197","C9orf140"
"1117","ILMN_1855655",""
"1118","ILMN_1859990",""
"1119","ILMN_1717733","LOC650566"
"1120","ILMN_1726696","LOC646302"
"1121","ILMN_1665397","ZNF445"
"1122","ILMN_1770896","LOC644379"
"1123","ILMN_1780613","LOC222967"
"1124","ILMN_2327181","GEMIN7"
"1125","ILMN_2199971","OR5M8"
"1126","ILMN_1907990",""
"1127","ILMN_1906765",""
"1128","ILMN_1678234","MGC44328"
"1129","ILMN_2327947","SLC25A25"
"1130","ILMN_1791728","SLC25A25"
"1131","ILMN_2206307","TLL2"
"1132","ILMN_1859208",""
"1133","ILMN_1789095","BMPR2"
"1134","ILMN_1767632","LOC651886"
"1135","ILMN_1905326",""
"1136","ILMN_1768911","LOC644413"
"1137","ILMN_1726257","SSX7"
"1138","ILMN_1855566",""
"1139","ILMN_1658571","LOC642280"
"1140","ILMN_2281320","LAT"
"1141","ILMN_2064917","AGGF1"
"1142","ILMN_2085258","OR4D10"
"1143","ILMN_2397571","PIGC"
"1144","ILMN_1723632","PIGC"
"1145","ILMN_1872105",""
"1146","ILMN_1789314","LOC641823"
"1147","ILMN_1702413","LRRC67"
"1148","ILMN_1780197","TBC1D24"
"1149","ILMN_2060212","TBC1D24"
"1150","ILMN_1774044","LOC647718"
"1151","ILMN_1766087","OR2G6"
"1152","ILMN_1808769","C1orf97"
"1153","ILMN_1687199","LOC732391"
"1154","ILMN_1752520","SLFN11"
"1155","ILMN_2162860","SLFN11"
"1156","ILMN_2328433","NOP2"
"1157","ILMN_2361400","ABCA12"
"1158","ILMN_1719772","SPAG11B"
"1159","ILMN_1813775","GAK"
"1160","ILMN_1855310",""
"1161","ILMN_1670948","TSR2"
"1162","ILMN_2405400","GRK4"
"1163","ILMN_1793570","C11orf72"
"1164","ILMN_1801098","TSLP"
"1165","ILMN_2168564","KLHL14"
"1166","ILMN_1748123","KLHL14"
"1167","ILMN_1706779","LIG1"
"1168","ILMN_1687971","CAPN3"
"1169","ILMN_1728228","ZNF548"
"1170","ILMN_2376050","FXYD3"
"1171","ILMN_1791580","FXYD3"
"1172","ILMN_1688316","LOC645186"
"1173","ILMN_1846052",""
"1174","ILMN_1657701","TMEM137"
"1175","ILMN_2177234","DEFB104B"
"1176","ILMN_1886044",""
"1177","ILMN_1916390",""
"1178","ILMN_1897296",""
"1179","ILMN_1767747","HDAC2"
"1180","ILMN_1807851","LOC647802"
"1181","ILMN_1776656","BBS7"
"1182","ILMN_1775012","BBS7"
"1183","ILMN_1726545","LILRA5"
"1184","ILMN_1784834","OR52E6"
"1185","ILMN_1806683","LOC730862"
"1186","ILMN_1904918",""
"1187","ILMN_1653846","WHDC1L2"
"1188","ILMN_1757388","OCEL1"
"1189","ILMN_1679428","CHIC2"
"1190","ILMN_1704765","ZSCAN22"
"1191","ILMN_1676997","TREX1"
"1192","ILMN_1847158",""
"1193","ILMN_1692200","LOC134466"
"1194","ILMN_1688666","HIST1H2BH"
"1195","ILMN_1745473","LOC727942"
"1196","ILMN_1868092",""
"1197","ILMN_1821541",""
"1198","ILMN_1681049","LOC441811"
"1199","ILMN_1876737",""
"1200","ILMN_1775830","TM4SF20"
"1201","ILMN_1737146","TRAM1"
"1202","ILMN_1840273",""
"1203","ILMN_2102201","GPR19"
"1204","ILMN_1805973","GPR19"
"1205","ILMN_1863851",""
"1206","ILMN_1855355",""
"1207","ILMN_1691916","KIAA1919"
"1208","ILMN_1904130",""
"1209","ILMN_1795336","PTER"
"1210","ILMN_2392624","PTER"
"1211","ILMN_1866304",""
"1212","ILMN_2187071","C1orf201"
"1213","ILMN_1692045","LOC643100"
"1214","ILMN_1849288",""
"1215","ILMN_1875480",""
"1216","ILMN_1730825","SGOL1"
"1217","ILMN_1891663",""
"1218","ILMN_1689861","LOC653882"
"1219","ILMN_2275742","DNASE2B"
"1220","ILMN_1692896","JMJD4"
"1221","ILMN_1889344",""
"1222","ILMN_1849079",""
"1223","ILMN_1872444",""
"1224","ILMN_1820586",""
"1225","ILMN_1755954","CPEB3"
"1226","ILMN_1786628","LOC653355"
"1227","ILMN_1763960","LOC649162"
"1228","ILMN_1827083",""
"1229","ILMN_1794844","THRSP"
"1230","ILMN_1727352","OR4S2"
"1231","ILMN_2085012","TMEM176B"
"1232","ILMN_1813669","ANKS1A"
"1233","ILMN_1728371","LOC649242"
"1234","ILMN_1715407","LOC644404"
"1235","ILMN_1799579","CCDC51"
"1236","ILMN_1688580","CAMP"
"1237","ILMN_1746472","FLJ33651"
"1238","ILMN_1875979",""
"1239","ILMN_1819909",""
"1240","ILMN_1742549","LOC649926"
"1241","ILMN_1822171",""
"1242","ILMN_1850842",""
"1243","ILMN_1828031",""
"1244","ILMN_1808354","SLC4A7"
"1245","ILMN_1684714","LOC641944"
"1246","ILMN_1913407",""
"1247","ILMN_1748182","SRY"
"1248","ILMN_1789294","LOC652222"
"1249","ILMN_1909191",""
"1250","ILMN_1865286",""
"1251","ILMN_1660775","LOC650152"
"1252","ILMN_1712389","CKLF"
"1253","ILMN_1849504",""
"1254","ILMN_2100731","CDH19"
"1255","ILMN_2296422","SMC2"
"1256","ILMN_1748923","SMC2"
"1257","ILMN_2411190","SMC2"
"1258","ILMN_1771089","SPG21"
"1259","ILMN_1720083","EHD4"
"1260","ILMN_2133799","ACAT2"
"1261","ILMN_1691291","PIGS"
"1262","ILMN_1700276","C14orf100"
"1263","ILMN_1903858",""
"1264","ILMN_1882271",""
"1265","ILMN_2337974","PKIA"
"1266","ILMN_1915012",""
"1267","ILMN_1905577",""
"1268","ILMN_1857247",""
"1269","ILMN_1757754","SUDS3"
"1270","ILMN_2284647","COL9A1"
"1271","ILMN_2390099","COL9A1"
"1272","ILMN_1719471","MSH3"
"1273","ILMN_1837344",""
"1274","ILMN_1909073",""
"1275","ILMN_1737396","PSMD14"
"1276","ILMN_2316844","RBPJ"
"1277","ILMN_1691809","PSMA1"
"1278","ILMN_1763398","CLEC17A"
"1279","ILMN_2414878","STXBP1"
"1280","ILMN_1765031","LOC339047"
"1281","ILMN_1810881","ASB16"
"1282","ILMN_2171295","PFTK1"
"1283","ILMN_1656655","LOC654046"
"1284","ILMN_1799369","ANKMY1"
"1285","ILMN_1728645","LOC649095"
"1286","ILMN_1686645","UTP14C"
"1287","ILMN_1852166",""
"1288","ILMN_1694223","DGCR8"
"1289","ILMN_1871499",""
"1290","ILMN_1697120","LOC648058"
"1291","ILMN_1830837",""
"1292","ILMN_1665201","LOC643327"
"1293","ILMN_1714121","PRMT8"
"1294","ILMN_1849961",""
"1295","ILMN_1659000","XPNPEP3"
"1296","ILMN_2054928","XPNPEP3"
"1297","ILMN_1752257","LOC388946"
"1298","ILMN_1753766","LOC388743"
"1299","ILMN_1656802","LOXL2"
"1300","ILMN_1671765","TRIM35"
"1301","ILMN_1772073","OR2F2"
"1302","ILMN_1817717",""
"1303","ILMN_1908081",""
"1304","ILMN_1666825","C1orf229"
"1305","ILMN_1767980","LOC401497"
"1306","ILMN_1820628",""
"1307","ILMN_1693949","LOC650116"
"1308","ILMN_1807719","CTNS"
"1309","ILMN_1738010","CTNS"
"1310","ILMN_1915660",""
"1311","ILMN_1670522","LOC648476"
"1312","ILMN_1675684","APOBEC3C"
"1313","ILMN_1774528","GPRC5C"
"1314","ILMN_1724211","GPRC5C"
"1315","ILMN_1654496","LOC646168"
"1316","ILMN_1668985","LOC653855"
"1317","ILMN_1732096","LOC390231"
"1318","ILMN_1857637",""
"1319","ILMN_1902692",""
"1320","ILMN_1837577",""
"1321","ILMN_1745554","FLJ16171"
"1322","ILMN_1848585",""
"1323","ILMN_1732860","FLJ26850"
"1324","ILMN_1851239",""
"1325","ILMN_1670693","LIPE"
"1326","ILMN_1863521",""
"1327","ILMN_1763765","RAD1"
"1328","ILMN_1737635","RAD1"
"1329","ILMN_2222317","DNAJB4"
"1330","ILMN_1813019","DNAJB4"
"1331","ILMN_1785107","NXT2"
"1332","ILMN_1699809","CAPNS2"
"1333","ILMN_1706554","LOC644500"
"1334","ILMN_1786189","MKI67IP"
"1335","ILMN_1677719","CHST1"
"1336","ILMN_1893473",""
"1337","ILMN_1662908","LOC653149"
"1338","ILMN_2211728","GUCA1B"
"1339","ILMN_1709607","FLJ44881"
"1340","ILMN_1855062",""
"1341","ILMN_1731326","FLJ46210"
"1342","ILMN_1725534","ACTN4"
"1343","ILMN_1694913","LMO3"
"1344","ILMN_1680230","LOC647264"
"1345","ILMN_1914708",""
"1346","ILMN_1810514","SLC25A44"
"1347","ILMN_1666074","CD8B"
"1348","ILMN_1766247","ZBTB2"
"1349","ILMN_1879151",""
"1350","ILMN_1791006","AHI1"
"1351","ILMN_1670589","LOC643933"
"1352","ILMN_1688205","KLK10"
"1353","ILMN_1674046","C10orf128"
"1354","ILMN_1729644","LOC643008"
"1355","ILMN_1815480","NAT8"
"1356","ILMN_1789500","KIAA1875"
"1357","ILMN_1850500",""
"1358","ILMN_2319326","ADARB1"
"1359","ILMN_1694357","KIAA1109"
"1360","ILMN_2404256","PTPRT"
"1361","ILMN_1899601",""
"1362","ILMN_1768856","CHAT"
"1363","ILMN_1757604","TPM2"
"1364","ILMN_1789196","TPM2"
"1365","ILMN_1809582","VPS13C"
"1366","ILMN_1754538","C10orf58"
"1367","ILMN_1787480","LOC645363"
"1368","ILMN_1909661",""
"1369","ILMN_1777344","RPS13"
"1370","ILMN_1672596","BCAR1"
"1371","ILMN_1738003","POU3F4"
"1372","ILMN_2298365","PPP2R2B"
"1373","ILMN_1731745","NINJ2"
"1374","ILMN_1797731","MS4A6A"
"1375","ILMN_1687875","UNC5C"
"1376","ILMN_1764967","LOC388259"
"1377","ILMN_1763941","LRRC49"
"1378","ILMN_1733421","PRKCQ"
"1379","ILMN_1674983","LOC387841"
"1380","ILMN_1877620","LOC731227"
"1381","ILMN_1757629","GJC3"
"1382","ILMN_1728490","KIAA1530"
"1383","ILMN_1677695","KIAA1530"
"1384","ILMN_1729827","KIAA1530"
"1385","ILMN_1799920","LOC441752"
"1386","ILMN_2368268","AIPL1"
"1387","ILMN_1732967","KIAA1949"
"1388","ILMN_1761314","NFS1"
"1389","ILMN_1703079","NFS1"
"1390","ILMN_1715508","NNMT"
"1391","ILMN_1865597",""
"1392","ILMN_1740407","CHSY3"
"1393","ILMN_1806951","CSTF3"
"1394","ILMN_1654690","CECR5"
"1395","ILMN_1665035","KRT14"
"1396","ILMN_1835078",""
"1397","ILMN_1899172",""
"1398","ILMN_1891713",""
"1399","ILMN_1657812","LOC644951"
"1400","ILMN_1846242",""
"1401","ILMN_1725510","DHCR24"
"1402","ILMN_1847423",""
"1403","ILMN_1903670",""
"1404","ILMN_1661032","LOC641926"
"1405","ILMN_1863862",""
"1406","ILMN_1876585",""
"1407","ILMN_1899713",""
"1408","ILMN_1749752","NOLA1"
"1409","ILMN_1893739",""
"1410","ILMN_1858247",""
"1411","ILMN_1718358","LOC651864"
"1412","ILMN_1903900",""
"1413","ILMN_1850156",""
"1414","ILMN_1760305","KIAA1545"
"1415","ILMN_1781986","UCRC"
"1416","ILMN_1651967","TP53I3"
"1417","ILMN_1722559","NEUROD6"
"1418","ILMN_1671721","LOC731396"
"1419","ILMN_1782488","RNASEH2B"
"1420","ILMN_1725145","POLA"
"1421","ILMN_1750981","SLC25A26"
"1422","ILMN_2180239","DOPEY2"
"1423","ILMN_1741711","DOPEY2"
"1424","ILMN_1890575",""
"1425","ILMN_1812877","ZNF688"
"1426","ILMN_1687315","RXRA"
"1427","ILMN_1654072","CX3CL1"
"1428","ILMN_1688633","CLCN2"
"1429","ILMN_2410905","HTR4"
"1430","ILMN_1845347",""
"1431","ILMN_1705767","CRAT"
"1432","ILMN_1870529",""
"1433","ILMN_1721344","MOBKL2A"
"1434","ILMN_1675086","UNC13C"
"1435","ILMN_1815686","EGLN2"
"1436","ILMN_1675858","PMEPA1"
"1437","ILMN_1713058","PSTPIP2"
"1438","ILMN_1676765","LOC390354"
"1439","ILMN_1655632","DVL1"
"1440","ILMN_1867663",""
"1441","ILMN_1875771",""
"1442","ILMN_1698103","LOC222967"
"1443","ILMN_1743933","TSHZ3"
"1444","ILMN_1853239",""
"1445","ILMN_1661940","CAMTA1"
"1446","ILMN_2415979","KIAA1751"
"1447","ILMN_1805408","LOC400796"
"1448","ILMN_1907671",""
"1449","ILMN_1712537","NODAL"
"1450","ILMN_1833079",""
"1451","ILMN_1747067","NPAS1"
"1452","ILMN_1735180","NCSTN"
"1453","ILMN_1699844","SCRN3"
"1454","ILMN_2116516","SCRN3"
"1455","ILMN_1657210","LOC645167"
"1456","ILMN_1875622",""
"1457","ILMN_1790411","LOC642414"
"1458","ILMN_2317555","SPIN2B"
"1459","ILMN_1894427",""
"1460","ILMN_1878251",""
"1461","ILMN_1664611","LOC643648"
"1462","ILMN_1768960","ATG4A"
"1463","ILMN_1727479","TPRG1L"
"1464","ILMN_1853351",""
"1465","ILMN_1740711","KIAA1571"
"1466","ILMN_1658909","OSGEPL1"
"1467","ILMN_1659273","LOC441408"
"1468","ILMN_2232953","PRPS1L1"
"1469","ILMN_1901867",""
"1470","ILMN_1843768",""
"1471","ILMN_1654262","ZMAT3"
"1472","ILMN_2361104","ZMAT3"
"1473","ILMN_1814917","TLE2"
"1474","ILMN_2354649","SFRS13A"
"1475","ILMN_2265082","SFRS13A"
"1476","ILMN_1677162","SFRS13A"
"1477","ILMN_1877512",""
"1478","ILMN_1736017","LOC643834"
"1479","ILMN_1734365","PAX2"
"1480","ILMN_1757914","C19orf56"
"1481","ILMN_1898368",""
"1482","ILMN_2383290","TRIM14"
"1483","ILMN_1914257",""
"1484","ILMN_2044645","CGB1"
"1485","ILMN_1719750","CGB1"
"1486","ILMN_1757317","LARS"
"1487","ILMN_1813946","CABP1"
"1488","ILMN_1839980",""
"1489","ILMN_1829043",""
"1490","ILMN_1652008","C15orf23"
"1491","ILMN_1698950","PWP2"
"1492","ILMN_1774800","KTELC1"
"1493","ILMN_1660343","LOC653080"
"1494","ILMN_1698909","LOC642936"
"1495","ILMN_1783621","CMPK2"
"1496","ILMN_1817524",""
"1497","ILMN_1753523","SDC3"
"1498","ILMN_1766176","RAP1A"
"1499","ILMN_1688312","PSPHL"
"1500","ILMN_1835466",""
"1501","ILMN_1691409","SEC31A"
"1502","ILMN_2399896","SEC31A"
"1503","ILMN_1724959","SEC31A"
"1504","ILMN_1734909","CUZD1"
"1505","ILMN_2189993","MRPS35"
"1506","ILMN_2335123","DUB3"
"1507","ILMN_1665038","LOC652733"
"1508","ILMN_1675304","FLJ46284"
"1509","ILMN_1842913",""
"1510","ILMN_1817240",""
"1511","ILMN_1750088","VRK2"
"1512","ILMN_1720075","LOC649908"
"1513","ILMN_1848982",""
"1514","ILMN_1678726","LOC648672"
"1515","ILMN_1683065","C2orf64"
"1516","ILMN_1905644",""
"1517","ILMN_1898096",""
"1518","ILMN_1709541","ATP2A1"
"1519","ILMN_1674460","ATP2A1"
"1520","ILMN_1770052","ATP2A1"
"1521","ILMN_1783303","HSP90AB4P"
"1522","ILMN_2127098","HSP90AB4P"
"1523","ILMN_1668740","LOC651721"
"1524","ILMN_1817048",""
"1525","ILMN_1841748",""
"1526","ILMN_1727606","C12orf59"
"1527","ILMN_2366192","FGL1"
"1528","ILMN_1767542","THAP10"
"1529","ILMN_2204664","NBPF14"
"1530","ILMN_1698067","NBPF14"
"1531","ILMN_1820251",""
"1532","ILMN_1756289","PPP1R12B"
"1533","ILMN_2379375","PPP1R12B"
"1534","ILMN_1757220","PLAC1L"
"1535","ILMN_1786984","DCTN3"
"1536","ILMN_1682402","SNORD46"
"1537","ILMN_1807919","TNS1"
"1538","ILMN_1697342","HOXC11"
"1539","ILMN_1722491","APRT"
"1540","ILMN_1726410","APRT"
"1541","ILMN_1696432","IDH1"
"1542","ILMN_2091347","IDH1"
"1543","ILMN_1829011",""
